NumTrials=480, Nx = 270, StimulusDuration = 5.000000e-01 
Disparity, MouseButton, ReactionTime, RefreshRate, DotMatch, Density, DotSize,
-3,1,0.60868,85,1,0.24,3
-3,1,0.78913,85,0.5,0.24,1
-3,1,0.70149,21.25,0.5,0.24,3
-3,1,0.66123,21.25,0.5,0.24,2
-3,1,0.64561,85,0.5,0.24,1
3,3,0.62835,21.25,1,0.24,3
-3,1,0.67033,21.25,1,0.24,1
3,3,0.63072,21.25,1,0.24,1
3,3,1.0583,21.25,0.5,0.24,3
3,3,0.9143,85,1,0.24,3
-3,1,1.0481,85,1,0.24,1
3,3,0.73536,21.25,0.5,0.24,1
3,3,0.77179,21.25,1,0.24,1
-3,1,0.72864,85,1,0.24,1
-3,1,0.64648,21.25,1,0.24,3
3,3,0.57684,21.25,1,0.24,3
-3,1,0.63934,21.25,0.5,0.24,3
3,3,0.51043,21.25,0.5,0.24,3
3,3,0.79195,85,0.5,0.24,1
-3,1,91.9075,85,0.5,0.24,2
3,3,0.81505,21.25,0.5,0.24,3
-3,1,0.77598,85,0.5,0.24,3
-3,1,0.67746,21.25,1,0.24,1
3,1,0.62872,85,0.5,0.24,1
-3,1,0.65032,21.25,1,0.24,2
3,3,0.57919,85,0.5,0.24,1
-3,3,0.61843,85,0.5,0.24,1
3,3,0.58608,21.25,1,0.24,1
-3,1,0.60735,21.25,0.5,0.24,2
-3,1,0.51783,85,1,0.24,1
3,3,0.53422,85,1,0.24,2
3,3,0.69224,21.25,0.5,0.24,3
-3,1,0.5236,85,1,0.24,3
3,3,0.89472,85,0.5,0.24,3
3,3,0.86799,85,0.5,0.24,3
3,3,0.72098,21.25,0.5,0.24,2
-3,1,0.52661,85,1,0.24,1
3,3,0.88806,85,0.5,0.24,2
3,3,0.88565,21.25,0.5,0.24,2
3,3,0.60085,85,1,0.24,3
-3,1,0.83369,85,0.5,0.24,2
-3,1,0.76944,85,1,0.24,2
-3,1,2.3394,85,0.5,0.24,1
-3,3,1.72,21.25,0.5,0.24,3
3,3,0.71663,21.25,0.5,0.24,2
-3,1,0.59008,21.25,1,0.24,2
3,3,0.70892,21.25,0.5,0.24,3
3,3,0.62828,85,1,0.24,1
-3,1,0.8088,21.25,0.5,0.24,2
-3,3,0.65868,85,0.5,0.24,3
3,3,0.70517,85,1,0.24,1
3,3,0.71077,85,1,0.24,3
-3,1,1.7439,85,0.5,0.24,1
-3,1,1.1479,85,0.5,0.24,2
3,3,0.95039,21.25,1,0.24,3
3,3,0.79929,21.25,0.5,0.24,2
3,3,1.0143,21.25,1,0.24,2
-3,1,2.7419,21.25,0.5,0.24,3
3,3,1.3614,85,0.5,0.24,3
3,3,2.802,85,0.5,0.24,2
3,3,1.9159,85,0.5,0.24,1
-3,1,7.5975,85,0.5,0.24,2
3,3,0.97023,21.25,1,0.24,1
-3,1,0.72293,85,1,0.24,2
3,3,1.0365,85,1,0.24,1
3,3,0.81572,21.25,1,0.24,3
3,1,5.4456,21.25,1,0.24,1
3,3,0.79295,85,0.5,0.24,2
3,3,0.92484,85,0.5,0.24,1
-3,1,0.69995,85,0.5,0.24,3
3,3,0.71757,21.25,0.5,0.24,1
-3,1,0.74182,21.25,0.5,0.24,2
-3,1,0.71955,85,0.5,0.24,3
3,1,0.78428,85,0.5,0.24,1
3,3,0.67906,21.25,0.5,0.24,1
3,3,0.75388,85,0.5,0.24,3
3,3,0.91041,21.25,1,0.24,1
-3,1,0.76638,85,0.5,0.24,1
3,3,0.7035,21.25,1,0.24,2
3,3,0.80292,85,1,0.24,3
3,1,2.324,85,0.5,0.24,3
3,3,0.78664,85,0.5,0.24,2
-3,3,1.0259,85,0.5,0.24,3
3,3,0.62978,85,0.5,0.24,3
3,3,0.58193,21.25,0.5,0.24,2
3,3,0.62658,85,1,0.24,2
3,3,0.78782,85,1,0.24,3
3,3,0.71498,85,0.5,0.24,2
-3,1,0.6445,85,1,0.24,3
-3,1,1.0043,85,0.5,0.24,2
-3,3,1.0431,85,0.5,0.24,1
